Table-22: Advances Classified by Divisions/Districts and Area(Urban/Total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,(Amount in Crore Tk),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Amount in Crore Tk),
,2018Q1,,2018Q1 Total,2018Q2,,2018Q2 Total,2018Q3,,2018Q3 Total,2018Q4,,2018Q4 Total,2019Q1,,2019Q1 Total,2019Q2,,2019Q2 Total,2019Q3,,2019Q3 Total,2019Q4,,2019Q4 Total,2020Q1,,2020Q1 Total,2020Q2,,2020Q2 Total,2020Q3,,2020Q3 Total,2020Q4,,2020Q4 Total,2021Q1,,2021Q1 Total,2021Q2,,2021Q2 Total,2021Q3,,2021Q3 Total,2021Q4,,2021Q4 Total,2022Q1,,2022Q1 Total,2022Q2,,2022Q2 Total,2022Q3,,2022Q3 Total,2022Q4,,2022Q4 Total,2023Q1,,2023Q1 Total,2023Q2,,2023Q2 Total,2023Q3,,2023Q3 Total,2023Q4,,2023Q4 Total,2024Q1*,,2024Q1* Total
District,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,,Urban,Rural,
NARAYANGANJ,10160.78,2943.40,13104.18,10748.38,3042.42,13790.80,10818.91,3067.21,13886.11,10949.41,3252.11,14201.52,11105.89,3232.66,14338.55,11441.53,3300.70,14742.23,11836.85,3322.83,15159.68,12042.67,3528.76,15571.43,12000.51,3596.83,15597.35,12401.53,3621.36,16022.89,13385.10,3691.01,17076.11,13637.70,3903.41,17541.12,13475.84,3932.07,17407.91,13779.35,4017.87,17797.21,13634.58,4153.83,17788.41,13819.93,4431.33,18251.26,12912.26,4462.39,17374.65,13372.73,4590.29,17963.03,13478.39,4577.71,18056.10,13533.97,4914.96,18448.93,13159.40,4919.54,18078.94,13380.14,5126.15,18506.29,14395.90,5301.51,19697.41,16543.87,5481.68,22025.55,17038.93,5476.81,22515.74
NARSHINGDI,3018.67,2220.77,5239.44,3054.65,2280.76,5335.41,3144.29,2305.20,5449.50,3308.75,2345.18,5653.93,3414.53,2147.00,5561.53,3294.54,2196.18,5490.72,3284.44,2161.14,5445.58,3520.73,2350.33,5871.07,3577.67,2406.06,5983.73,3451.79,2414.67,5866.45,3515.35,2318.68,5834.03,3715.00,2484.62,6199.61,3634.82,2464.83,6099.65,3633.88,2539.06,6172.94,3631.77,2599.13,6230.90,3811.13,2764.52,6575.65,3837.99,2823.85,6661.84,4790.86,2142.74,6933.60,4937.56,2147.15,7084.71,5310.91,2250.08,7560.99,5339.39,2274.19,7613.58,5385.58,2377.99,7763.57,5494.48,2445.18,7939.66,5726.00,2512.75,8238.75,5429.04,2523.36,7952.39
RAJBARI,603.53,355.65,959.18,621.10,347.83,968.93,614.28,354.81,969.09,648.27,381.13,1029.39,654.29,385.24,1039.52,678.07,402.91,1080.99,670.66,400.28,1070.94,703.25,411.19,1114.45,714.75,409.69,1124.44,719.77,427.27,1147.04,777.75,435.93,1213.67,830.42,455.62,1286.04,838.05,464.79,1302.84,872.61,483.37,1355.98,899.05,488.19,1387.24,942.92,521.90,1464.81,993.60,516.69,1510.29,1090.19,486.87,1577.07,1132.91,489.78,1622.69,1194.08,526.55,1720.62,1236.54,541.48,1778.02,1282.28,559.38,1841.66,1316.39,584.52,1900.91,1379.36,620.75,2000.11,1417.07,581.38,1998.45
SHARIATPUR,453.29,416.91,870.21,462.15,473.89,936.04,437.83,470.53,908.36,471.49,502.34,973.83,485.13,506.39,991.51,486.55,537.89,1024.45,469.22,528.28,997.50,503.47,551.85,1055.33,495.64,550.37,1046.00,489.68,555.01,1044.69,542.31,592.15,1134.47,555.30,617.55,1172.85,571.92,634.15,1206.07,597.25,647.71,1244.96,625.70,675.64,1301.34,660.21,682.84,1343.05,686.24,715.28,1401.52,557.02,910.53,1467.56,572.60,971.52,1544.12,621.83,997.50,1619.33,645.66,1036.83,1682.49,674.82,1077.72,1752.54,677.19,1123.62,1800.82,727.01,1173.78,1900.79,755.40,1193.65,1949.05
TANGAIL,2083.70,1316.67,3400.37,2092.58,1436.65,3529.23,1920.35,1399.01,3319.36,2123.54,1520.24,3643.78,2162.38,1540.51,3702.89,2332.18,1601.88,3934.06,2169.12,1605.84,3774.96,2255.12,1677.62,3932.74,2267.52,1706.23,3973.76,2307.24,1753.59,4060.84,2304.55,1796.30,4100.84,2499.74,1969.56,4469.30,2497.30,1986.27,4483.57,2529.50,2095.12,4624.61,2500.78,2134.98,4635.77,2648.83,2290.93,4939.76,2952.89,2373.13,5326.02,3493.49,2159.36,5652.85,3482.55,2149.83,5632.39,3555.43,2323.38,5878.81,3607.42,2351.38,5958.80,3930.13,2482.62,6412.75,3973.36,2577.73,6551.09,4065.75,2645.35,6711.10,4206.29,2676.65,6882.93
KHULNA DIVISION,25308.03,8116.31,33424.33,25993.88,8486.44,34480.32,25873.08,8495.58,34368.66,26807.65,8866.50,35674.15,27156.24,8928.96,36085.20,28220.00,9618.16,37838.17,28358.14,9542.89,37901.03,29375.53,9861.96,39237.48,29352.95,10101.04,39453.99,29673.94,10230.22,39904.16,29933.37,10658.46,40591.82,31048.94,11264.84,42313.77,31277.34,10996.76,42274.09,31855.85,11541.54,43397.38,32787.88,11692.28,44480.16,34931.17,12390.22,47321.39,35895.67,12718.94,48614.61,39115.39,12252.51,51367.90,40145.25,12634.18,52779.43,41768.36,13251.38,55019.74,41982.62,13371.35,55353.97,43332.92,13989.34,57322.25,43610.38,14271.14,57881.52,45702.42,14765.01,60467.43,45870.20,14844.12,60714.32
BAGERHAT,549.14,767.80,1316.93,581.95,805.97,1387.92,562.39,826.88,1389.27,597.10,871.74,1468.85,586.52,869.55,1456.07,731.90,962.65,1694.56,631.02,939.48,1570.51,676.04,967.30,1643.34,643.02,1145.50,1788.51,684.13,1003.81,1687.94,708.68,1070.47,1779.15,755.09,1141.69,1896.78,755.43,1126.43,1881.86,769.73,1190.94,1960.67,819.52,1226.98,2046.50,865.85,1271.88,2137.73,893.02,1310.71,2203.73,1182.93,1219.96,2402.89,1190.06,1277.64,2467.71,1256.77,1288.58,2545.36,1282.33,1322.44,2604.77,1355.75,1436.49,2792.24,1375.30,1489.67,2864.96,1450.23,1500.79,2951.01,1467.73,1504.75,2972.49
CHUADANGA,1077.17,362.49,1439.65,1131.31,430.33,1561.64,1114.92,447.59,1562.51,1154.54,457.18,1611.71,1117.79,432.10,1549.89,1242.48,495.99,1738.46,1188.47,462.05,1650.52,1251.03,487.89,1738.92,1225.93,472.31,1698.24,1263.55,535.60,1799.15,1392.51,584.41,1976.91,1411.12,593.66,2004.78,1165.80,559.84,1725.64,1421.57,630.11,2051.68,1505.91,629.64,2135.56,1540.38,632.14,2172.52,1610.95,652.49,2263.44,1372.12,1135.27,2507.39,1383.05,1136.52,2519.57,1450.63,1243.43,2694.06,1494.38,1239.93,2734.30,1613.74,1347.58,2961.32,1597.55,1357.54,2955.08,1692.37,1387.33,3079.71,1630.67,1387.13,3017.80
JASHORE,4786.94,1527.10,6314.04,4969.22,1534.14,6503.36,4883.09,1533.31,6416.40,5120.53,1595.93,6716.45,5269.75,1585.07,6854.81,5279.34,1688.07,6967.40,5231.43,1711.65,6943.08,5444.18,1783.83,7228.01,5461.90,1811.26,7273.16,5492.04,1819.29,7311.33,5436.65,1874.82,7311.47,5779.16,2009.36,7788.52,5923.84,1984.06,7907.90,5588.38,2045.83,7634.21,5738.62,2070.07,7808.69,6411.88,2177.87,8589.75,6823.96,2232.21,9056.18,7505.59,1979.40,9484.98,7809.67,2266.65,10076.33,7964.26,2120.59,10084.85,7913.70,2131.59,10045.28,7987.12,2217.57,10204.69,7990.87,2288.07,10278.94,8373.55,2337.10,10710.64,8237.52,2318.16,10555.68
JHENAIDAH,1499.51,540.34,2039.86,1543.36,565.38,2108.74,1516.68,560.24,2076.92,1647.92,588.72,2236.63,1651.74,599.77,2251.51,1735.89,627.30,2363.18,1776.20,636.74,2412.94,1822.38,647.34,2469.71,1815.62,656.41,2472.02,1868.51,700.04,2568.54,1902.37,738.66,2641.03,2009.02,774.65,2783.67,2002.38,762.54,2764.91,2064.42,796.41,2860.83,2073.20,839.29,2912.49,2211.68,876.69,3088.37,2267.99,946.75,3214.74,2609.03,779.53,3388.56,2589.88,870.67,3460.55,2812.95,954.29,3767.24,2846.08,958.45,3804.53,2952.95,903.89,3856.84,2962.90,901.97,3864.87,3227.98,971.30,4199.29,3214.07,1042.81,4256.87
KHULNA,11429.32,2424.92,13854.24,11672.60,2521.66,14194.25,11762.14,2525.37,14287.51,11938.09,2602.81,14540.89,12219.25,2644.65,14863.90,12346.66,2779.19,15125.85,12912.07,2743.20,15655.27,13193.35,2785.11,15978.46,13251.40,2807.09,16058.49,13149.47,2795.27,15944.75,13415.40,2872.30,16287.70,13750.02,3002.15,16752.17,14174.93,3023.20,17198.13,14411.49,3093.61,17505.10,14535.72,3092.74,17628.46,15144.56,3214.02,18358.57,15317.44,3255.06,18572.49,17782.37,1627.13,19409.50,18125.16,1625.63,19750.79,18320.02,1740.50,20060.52,18370.61,1758.48,20129.09,18758.00,1855.00,20613.00,19082.22,1914.34,20996.56,19582.29,1973.38,21555.67,19553.81,1971.16,21524.97
KUSHTIA,3446.45,1093.15,4539.60,3477.35,1140.43,4617.78,3462.43,1133.14,4595.57,3638.07,1200.38,4838.44,3581.25,1214.40,4795.65,3821.97,1316.30,5138.27,3818.38,1311.25,5129.63,3986.29,1375.59,5361.89,3942.42,1346.13,5288.56,4218.68,1431.01,5649.69,3997.27,1465.94,5463.22,4058.09,1565.53,5623.62,3894.36,1341.46,5235.82,4179.88,1466.84,5646.72,4574.15,1481.23,6055.38,4998.80,1754.51,6753.32,5005.20,1753.13,6758.32,5405.05,1826.00,7231.05,5730.06,1811.01,7541.07,6379.57,2003.57,8383.14,6432.97,2011.59,8444.56,6944.52,2096.38,9040.89,6824.87,2094.65,8919.52,7387.07,2198.80,9585.87,7652.59,2203.12,9855.71
MAGURA,436.56,276.70,713.27,437.35,288.32,725.67,428.34,312.44,740.78,446.20,325.60,771.81,441.74,336.29,778.03,475.11,374.59,849.71,478.74,372.79,851.53,508.21,391.35,899.56,517.25,402.30,919.55,536.81,426.34,963.14,535.59,459.14,994.73,577.14,469.75,1046.89,609.92,476.51,1086.43,618.19,505.10,1123.29,618.76,505.64,1124.40,666.71,528.11,1194.82,740.30,546.48,1286.77,672.39,685.53,1357.91,682.64,682.04,1364.68,729.47,741.19,1470.66,753.91,750.44,1504.35,780.81,784.63,1565.44,799.12,827.26,1626.38,830.80,838.76,1669.57,859.80,844.07,1703.87
MEHERPUR,315.52,220.33,535.85,333.58,252.45,586.03,332.56,232.49,565.05,349.13,247.12,596.25,356.83,247.03,603.86,369.35,268.96,638.30,329.10,264.00,593.11,382.89,273.43,656.32,364.95,281.29,646.24,323.59,296.82,620.41,336.87,306.85,643.71,375.51,322.46,697.97,389.90,332.92,722.81,388.42,350.50,738.92,411.07,351.26,762.34,472.34,372.49,844.83,535.40,393.56,928.96,429.07,530.24,959.31,475.44,494.04,969.48,549.96,539.56,1089.52,565.97,554.45,1120.42,539.47,571.68,1111.16,547.06,590.82,1137.88,599.69,625.18,1224.87,603.71,630.94,1234.65
NARAIL,401.26,142.21,543.47,414.76,162.77,577.53,401.55,149.23,550.78,415.54,151.52,567.06,424.62,159.05,583.67,475.63,181.84,657.47,436.89,179.55,616.43,465.44,184.77,650.21,480.65,190.95,671.59,484.31,196.96,681.27,485.56,204.73,690.28,524.76,208.32,733.07,548.46,213.63,762.10,548.95,220.08,769.03,590.14,227.23,817.38,639.56,234.26,873.82,682.23,244.36,926.59,445.01,558.02,1003.03,455.41,561.86,1017.27,501.19,601.74,1102.93,510.33,612.53,1122.86,530.38,650.35,1180.74,544.86,667.53,1212.39,586.49,712.42,1298.92,635.98,717.79,1353.77
SATKHIRA,1366.17,761.27,2127.44,1432.40,784.98,2217.39,1408.99,774.89,2183.88,1500.54,825.50,2326.04,1506.76,841.05,2347.80,1741.68,923.27,2664.95,1555.83,922.18,2478.01,1645.72,965.35,2611.06,1649.82,987.80,2637.62,1652.85,1025.09,2677.94,1722.47,1081.15,2803.62,1809.04,1177.26,2986.30,1812.33,1176.17,2988.50,1864.82,1242.11,3106.93,1920.78,1268.20,3188.98,1979.40,1328.26,3307.66,2019.19,1384.20,3403.39,1711.83,1911.44,3623.27,1703.88,1908.12,3611.99,1803.54,2017.92,3821.46,1812.34,2031.46,3843.79,1870.17,2125.78,3995.95,1885.63,2139.29,4024.93,1971.94,2219.94,4191.88,2014.32,2224.18,4238.50
MYMENSINGH DIVISION,7005.02,4743.48,11748.51,7282.06,4989.51,12271.57,7308.73,5138.88,12447.60,7512.07,5321.04,12833.12,7549.17,5368.67,12917.84,7915.84,5555.70,13471.54,7692.99,5448.17,13141.16,8062.27,5606.80,13669.07,7957.80,5637.46,13595.26,7912.28,5730.56,13642.84,8205.83,5881.47,14087.30,8754.79,6215.35,14970.13,8667.16,6356.96,15024.11,8990.39,6555.87,15546.25,9208.90,6648.18,15857.08,9726.21,6900.35,16626.56,9989.97,7032.89,17022.86,10761.68,7082.62,17844.30,10754.31,7143.06,17897.37,11339.12,7511.06,18850.18,11541.36,7570.21,19111.57,12055.19,7873.71,19928.90,12351.47,8226.44,20577.91,12610.45,8340.55,20950.99,12684.04,8397.04,21081.09
JAMALPUR,1421.70,1222.06,2643.76,1472.09,1197.31,2669.41,1421.26,1304.69,2725.95,1493.87,1312.45,2806.31,1476.13,1306.17,2782.30,1546.73,1334.06,2880.79,1500.37,1309.78,2810.15,1579.85,1347.57,2927.42,1566.69,1353.66,2920.34,1544.32,1356.25,2900.56,1607.51,1406.46,3013.97,1678.80,1476.79,3155.59,1669.30,1501.10,3170.40,1723.67,1541.56,3265.23,1760.39,1561.96,3322.34,1876.37,1597.08,3473.45,1929.36,1631.34,3560.70,1766.16,1956.58,3722.74,1761.67,1941.97,3703.64,1867.60,2063.60,3931.20,1915.03,2074.97,3990.00,2038.18,2143.14,4181.32,2145.22,2256.65,4401.86,2171.04,2269.84,4440.88,2157.58,2323.43,4481.01
MYMENSINGH,3380.08,2452.56,5832.64,3506.23,2581.71,6087.95,3601.90,2627.40,6229.31,3648.32,2736.40,6384.72,3679.89,2750.67,6430.56,3815.49,2826.72,6642.20,3750.54,2814.61,6565.15,3985.16,2897.14,6882.30,3903.00,2907.98,6810.97,3894.16,2960.09,6854.26,4027.40,3012.98,7040.37,4397.47,3183.68,7581.15,4334.59,3273.82,7608.41,4461.50,3391.57,7853.07,4616.26,3415.44,8031.70,4874.90,3581.31,8456.22,4993.33,3617.34,8610.67,6333.23,2678.22,9011.45,6358.83,2689.35,9048.18,6725.55,2801.08,9526.63,6855.79,2811.23,9667.01,7115.78,2930.68,10046.46,7235.77,3046.24,10282.01,7363.18,3057.85,10421.03,7490.84,3102.03,10592.87
NETROKONA,921.08,583.75,1504.83,990.14,569.03,1559.17,972.35,568.15,1540.51,997.59,603.79,1601.38,1045.77,634.27,1680.04,1127.62,700.32,1827.93,1071.07,630.79,1701.86,1089.51,659.96,1749.47,1088.87,667.95,1756.82,1076.24,690.27,1766.51,1102.85,727.92,1830.77,1163.09,776.78,1939.86,1183.74,790.76,1974.50,1240.20,810.48,2050.68,1251.34,857.05,2108.39,1349.67,872.91,2222.58,1413.37,910.93,2324.30,1166.88,1293.37,2460.25,1186.44,1344.90,2531.34,1215.65,1395.63,2611.28,1245.85,1415.48,2661.33,1294.47,1485.58,2780.05,1345.66,1576.05,2921.70,1427.98,1660.80,3088.79,1400.85,1597.22,2998.07
SHERPUR,1282.17,485.11,1767.28,1313.60,641.45,1955.05,1313.21,638.63,1951.84,1372.30,668.40,2040.70,1347.38,677.56,2024.94,1426.01,694.60,2120.61,1371.01,692.99,2064.00,1407.75,702.13,2109.88,1399.25,707.87,2107.12,1397.57,723.95,2121.51,1468.08,734.12,2202.19,1515.43,778.10,2293.53,1479.52,791.28,2270.80,1565.02,812.25,2377.27,1580.92,813.73,2394.65,1625.27,849.05,2474.32,1653.92,873.28,2527.20,1495.42,1154.44,2649.86,1447.36,1166.84,2614.21,1530.33,1250.74,2781.07,1524.69,1268.53,2793.22,1606.76,1314.31,2921.07,1624.83,1347.50,2972.33,1648.25,1352.06,3000.30,1634.77,1374.36,3009.13
RAJSHAHI DIVISION,25009.15,6683.00,31692.16,26161.51,6916.49,33078.00,25880.42,6841.33,32721.75,27038.00,7185.12,34223.12,27328.75,7202.52,34531.28,28388.69,7611.73,36000.42,27845.81,7479.64,35325.45,29243.47,8338.78,37582.26,29165.82,8730.36,37896.18,29758.77,8733.32,38492.09,30523.66,8509.16,39032.82,31818.35,9288.71,41107.07,32095.95,8348.19,40444.14,33081.92,9170.23,42252.15,33113.79,9121.40,42235.20,36870.36,9796.05,46666.42,35988.15,10019.79,46007.94,40320.88,9773.57,50094.45,42471.73,9743.62,52215.35,44992.44,10470.33,55462.77,46164.87,10559.25,56724.12,50022.73,10954.22,60976.96,50458.22,10862.57,61320.79,51950.03,11310.72,63260.75,52205.80,11187.63,63393.43
BOGURA,6483.10,1074.78,7557.88,6724.39,1147.52,7871.90,6735.10,1124.35,7859.45,6984.88,1205.20,8190.08,6961.13,1171.58,8132.70,7300.42,1204.91,8505.33,7184.97,1199.12,8384.09,7637.82,1215.02,8852.84,7673.69,1231.64,8905.33,7718.82,1263.92,8982.74,7752.09,1275.09,9027.18,8181.37,1355.03,9536.40,8347.09,1351.30,9698.39,8518.65,1449.32,9967.97,8418.04,1441.49,9859.53,8857.31,1554.76,10412.06,9282.53,1614.25,10896.79,9510.84,2038.03,11548.88,9774.08,2039.49,11813.57,10016.08,2178.36,12194.44,10032.81,2219.00,12251.81,10416.51,2310.17,12726.68,10262.87,2259.18,12522.05,10679.47,2348.93,13028.40,10646.00,2330.09,12976.09
CHAPAINAWABGANJ,3031.48,284.69,3316.18,3112.37,299.12,3411.49,3098.42,292.27,3390.69,3250.75,317.35,3568.11,3307.48,326.31,3633.79,3377.92,352.09,3730.01,3309.08,336.35,3645.44,3467.65,362.58,3830.23,3496.38,361.93,3858.31,3656.02,383.46,4039.47,3705.41,490.95,4196.36,3823.65,421.87,4245.52,3771.28,432.72,4204.00,4041.61,450.32,4491.93,3986.47,440.75,4427.23,4166.69,472.93,4639.61,4191.79,500.27,4692.06,4517.93,494.39,5012.32,4437.78,487.35,4925.13,4680.40,535.98,5216.38,4675.39,553.29,5228.68,4910.90,575.71,5486.61,4997.26,563.41,5560.67,5059.31,580.32,5639.63,5183.14,580.19,5763.32
JAYPURHAT,1300.78,220.38,1521.16,1383.55,227.30,1610.85,1308.07,227.57,1535.64,1378.94,242.23,1621.17,1348.36,239.77,1588.13,1481.97,259.16,1741.13,1391.52,253.53,1645.05,1465.67,265.77,1731.45,1426.28,257.64,1683.91,1468.27,276.10,1744.37,1475.37,279.57,1754.93,1560.55,288.23,1848.77,1514.49,286.57,1801.06,1630.75,305.74,1936.49,1586.87,302.88,1889.75,1718.43,329.59,2048.02,1684.24,325.23,2009.46,1762.54,396.73,2159.28,1752.13,389.18,2141.31,1890.15,415.91,2306.06,1892.88,414.59,2307.47,2022.18,435.75,2457.93,1961.39,430.49,2391.88,2039.56,449.38,2488.94,1916.33,437.29,2353.62
NAOGAON,1996.20,1384.23,3380.43,2183.12,1473.38,3656.51,2082.12,1450.85,3532.97,2220.44,1475.50,3695.93,2168.37,1513.95,3682.32,2284.32,1639.44,3923.75,2206.16,1556.37,3762.54,2233.80,1666.19,3899.99,2089.80,1630.18,3719.98,2205.76,1678.18,3883.94,2220.21,1760.97,3981.18,2358.83,1816.15,4174.98,2435.55,1799.41,4234.97,2527.77,1913.60,4441.37,2492.21,1857.50,4349.72,2660.04,1982.58,4642.62,2604.95,1987.05,4591.99,2753.08,2239.09,4992.17,2721.23,2192.53,4913.76,2738.10,2387.24,5125.34,2657.25,2360.79,5018.04,2785.78,2477.79,5263.57,2889.45,2477.29,5366.74,2918.83,2562.17,5481.00,2867.09,2488.30,5355.38
NATORE,1334.87,524.55,1859.41,1392.83,549.89,1942.72,1342.25,554.77,1897.02,1431.29,596.66,2027.95,1428.21,582.23,2010.44,1540.16,637.83,2177.99,1485.01,639.12,2124.13,1596.08,667.28,2263.37,1604.11,662.35,2266.46,1634.76,675.47,2310.23,1696.88,720.45,2417.33,1775.17,761.03,2536.19,1767.16,764.01,2531.17,1871.51,786.91,2658.42,1863.20,800.84,2664.03,1989.98,847.29,2837.27,2038.36,834.13,2872.49,2204.54,908.41,3112.94,2164.08,913.43,3077.50,2335.53,974.15,3309.67,2350.06,980.86,3330.92,2382.21,1006.24,3388.45,2437.44,1017.28,3454.72,2516.87,1056.63,3573.50,2502.67,1049.18,3551.85
PABNA,2791.70,1446.40,4238.10,3062.96,1439.60,4502.56,3068.43,1425.15,4493.58,3241.86,1522.22,4764.08,3322.91,1527.62,4850.53,3380.95,1574.74,4955.68,3369.93,1579.07,4949.00,3578.61,2123.53,5702.15,3566.51,2415.06,5981.57,3562.31,2353.79,5916.09,3724.73,1855.18,5579.90,3937.57,2418.32,6355.89,3927.89,1487.15,5415.04,4031.36,1987.26,6018.62,4068.55,1995.80,6064.35,4273.22,2134.50,6407.72,4406.68,2221.04,6627.71,5710.83,1212.49,6923.32,6119.00,1241.57,7360.57,6878.19,1343.57,8221.76,7018.23,1372.85,8391.08,7287.65,1424.26,8711.92,7405.15,1429.68,8834.82,7654.61,1503.12,9157.73,7657.47,1490.71,9148.19
RAJSHAHI,6506.57,749.33,7255.90,6748.45,793.89,7542.34,6711.58,773.97,7485.55,6912.78,804.03,7716.81,7155.88,809.45,7965.33,7334.01,864.28,8198.30,7251.35,840.85,8092.20,7486.74,880.87,8367.61,7551.46,883.93,8435.39,7738.20,923.94,8662.13,8175.58,917.08,9092.66,8239.18,941.68,9180.85,8374.73,946.85,9321.58,8523.76,965.38,9489.13,8786.18,985.35,9771.53,11124.75,1033.74,12158.49,9661.49,1062.50,10723.99,11271.49,1363.33,12634.82,12933.64,1365.63,14299.27,13757.87,1434.49,15192.37,14731.63,1446.02,16177.64,17351.37,1468.55,18819.92,17665.48,1456.55,19122.03,18110.06,1505.28,19615.34,18461.17,1504.60,19965.77
SIRAJGANJ,1564.44,998.65,2563.10,1553.84,985.79,2539.63,1534.46,992.40,2526.85,1617.07,1021.92,2638.99,1636.42,1031.61,2668.03,1688.96,1079.28,2768.24,1647.80,1075.21,2723.01,1777.10,1157.53,2934.63,1757.60,1287.63,3045.23,1774.64,1178.47,2953.11,1773.40,1209.88,2983.28,1942.05,1286.41,3228.46,1957.76,1280.19,3237.95,1936.50,1311.72,3248.22,1912.27,1296.79,3209.06,2079.95,1440.66,3520.61,2118.12,1475.33,3593.44,2589.63,1121.10,3710.72,2569.79,1114.45,3684.24,2696.12,1200.63,3896.74,2806.64,1211.85,4018.49,2866.13,1255.75,4121.88,2839.19,1228.68,4067.87,2971.31,1304.90,4276.21,2971.94,1307.27,4279.21
RANGPUR DIVISION,13420.50,5884.76,19305.26,14216.07,6144.83,20360.90,13837.14,6030.77,19867.91,14605.88,6484.12,21090.00,14652.72,6555.64,21208.36,15923.74,6973.04,22896.79,15315.98,6833.83,22149.81,15817.86,7151.54,22969.40,15758.55,7200.44,22959.00,16169.05,7362.03,23531.08,16493.59,7596.40,24089.99,17482.70,8157.94,25640.64,17414.01,8288.10,25702.11,18324.88,8768.68,27093.57,18450.92,8846.71,27297.63,19627.47,9658.26,29285.73,20131.52,10044.32,30175.84,21342.01,11283.94,32625.95,21298.75,11276.91,32575.66,22808.48,12134.84,34943.32,22991.43,12435.43,35426.86,24683.21,12932.07,37615.28,24760.42,12726.57,37486.99,25804.16,13280.86,39085.01,25709.67,13224.16,38933.83
DINAJPUR,3588.02,1045.66,4633.68,4064.61,1118.26,5182.87,3898.71,1104.96,5003.67,4120.20,1215.94,5336.15,3992.63,1210.31,5202.94,4381.69,1321.79,5703.48,4125.09,1297.85,5422.95,4313.30,1369.87,5683.17,4177.61,1359.07,5536.69,4442.39,1397.76,5840.15,4408.91,1425.34,5834.25,4805.10,1569.32,6374.43,4573.34,1565.44,6138.77,5032.92,1666.60,6699.52,4966.52,1664.07,6630.59,5374.93,1880.86,7255.79,5133.34,1926.38,7059.72,5880.24,2094.29,7974.53,5701.51,2060.55,7762.06,6151.23,2229.71,8380.94,5916.36,2236.05,8152.41,6787.37,2374.53,9161.90,6642.02,2283.54,8925.57,7054.81,2412.45,9467.26,6569.73,2306.58,8876.31
GAIBANDAH,964.92,907.72,1872.65,986.84,928.05,1914.89,954.88,924.44,1879.32,1012.24,980.40,1992.64,1048.42,1013.76,2062.18,1112.71,1063.91,2176.62,1072.30,1040.04,2112.34,1126.50,1114.29,2240.80,1118.92,1113.55,2232.47,1150.43,1120.98,2271.41,1186.60,1114.10,2300.70,1260.78,1269.74,2530.52,1299.67,1278.33,2578.00,1325.83,1373.92,2699.75,1334.48,1437.81,2772.29,1453.31,1612.57,3065.88,1477.32,1740.52,3217.84,1509.07,1990.58,3499.65,1516.96,2019.13,3536.09,1600.03,2164.78,3764.81,1665.64,2240.97,3906.60,1734.02,2291.85,4025.87,1759.97,2302.25,4062.23,1841.71,2381.11,4222.82,1865.21,2384.65,4249.86
KURIGRAM,621.58,467.56,1089.14,636.24,488.50,1124.74,623.08,486.39,1109.47,691.54,509.53,1201.07,731.60,517.62,1249.22,813.53,536.62,1350.15,776.72,530.20,1306.92,806.27,538.68,1344.95,810.71,548.71,1359.43,812.76,554.62,1367.37,920.81,623.44,1544.24,903.56,593.62,1497.17,957.98,614.14,1572.12,1006.75,660.72,1667.47,1123.06,691.69,1814.75,1136.18,693.01,1829.19,1207.81,706.81,1914.62,1068.02,1027.44,2095.46,1090.37,1036.76,2127.13,1232.32,1143.38,2375.71,1269.83,1174.22,2444.05,1325.99,1231.23,2557.22,1351.76,1232.52,2584.28,1416.78,1286.92,2703.70,1435.12,1296.98,2732.10
LALMONIRHAT,441.15,473.53,914.68,448.19,489.68,937.86,442.94,495.58,938.52,459.35,531.35,990.70,482.47,554.42,1036.89,515.06,580.53,1095.59,488.39,582.72,1071.10,490.64,604.13,1094.77,509.34,609.51,1118.85,505.01,609.81,1114.82,547.02,633.19,1180.21,567.45,679.19,1246.64,582.12,719.98,1302.09,608.43,745.83,1354.27,621.25,772.60,1393.85,657.22,817.53,1474.75,706.57,839.67,1546.24,758.64,908.23,1666.87,761.54,910.97,1672.51,848.30,981.72,1830.02,893.05,1015.00,1908.05,925.48,1045.17,1970.65,911.26,1045.50,1956.76,961.66,1094.03,2055.69,988.76,1103.16,2091.92
